StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Introduction,Q2,Q3,Q3_5_TEXT,Q4,Q4_9_TEXT,Q5,Q6,Q7,Q7_12_TEXT,Q11,Q14,Q15,Q8,Q16,Q17,Q18,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-2-1,F-1-2-2,F-1-2-3,F-1-3-1,F-1-3-2,F-1-3-3,F-1-4-1,F-1-4-2,F-1-4-3,F-1-5-1,F-1-5-2,F-1-5-3,F-1-6-1,F-1-6-2,F-1-6-3,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-2-1,F-2-2-2,F-2-2-3,F-2-3-1,F-2-3-2,F-2-3-3,F-2-4-1,F-2-4-2,F-2-4-3,F-2-5-1,F-2-5-2,F-2-5-3,F-2-6-1,F-2-6-2,F-2-6-3,F-3-1,F-3-1-1,F-3-2,F-3-1-2,F-3-3,F-3-1-3,F-3-2-1,F-3-2-2,F-3-2-3,F-3-3-1,F-3-3-2,F-3-3-3,F-3-4-1,F-3-4-2,F-3-4-3,F-3-5-1,F-3-5-2,F-3-5-3,F-3-6-1,F-3-6-2,F-3-6-3,F-4-1,F-4-1-1,F-4-2,F-4-1-2,F-4-3,F-4-1-3,F-4-2-1,F-4-2-2,F-4-2-3,F-4-3-1,F-4-3-2,F-4-3-3,F-4-4-1,F-4-4-2,F-4-4-3,F-4-5-1,F-4-5-2,F-4-5-3,F-4-6-1,F-4-6-2,F-4-6-3,F-5-1,F-5-1-1,F-5-2,F-5-1-2,F-5-3,F-5-1-3,F-5-2-1,F-5-2-2,F-5-2-3,F-5-3-1,F-5-3-2,F-5-3-3,F-5-4-1,F-5-4-2,F-5-4-3,F-5-5-1,F-5-5-2,F-5-5-3,F-5-6-1,F-5-6-2,F-5-6-3,F-6-1,F-6-1-1,F-6-2,F-6-1-2,F-6-3,F-6-1-3,F-6-2-1,F-6-2-2,F-6-2-3,F-6-3-1,F-6-3-2,F-6-3-3,F-6-4-1,F-6-4-2,F-6-4-3,F-6-5-1,F-6-5-2,F-6-5-3,F-6-6-1,F-6-6-2,F-6-6-3
2023-04-12 14:31:12,2023-04-12 15:29:05,IP Address,136.152.143.68,100,3473,True,2023-04-12 15:29:06,R_3fjkbva9Y6ptvWT,,,,,37.8657,-122.2571,anonymous,EN,"Yes, I consent",Graduate student,Male,,"White,Asian",,"Yes, employed off campus",94024,"Walk,Personal bike,Drive alone,Carpool",,Walk,Walk,"Rail (BART, Caltrain)",No,Walk,Walk,Walk,Travel Time,20,Waiting or Parking Time,15,Travel Cost,7,25,5,3,45,10,6,40,0,8,15,20,2,25,15,4,Travel Time,10,Waiting or Parking Time,15,Travel Cost,7,10,20,2,5,5,9,35,15,4,15,5,4,10,15,9,Travel Time,45,Waiting or Parking Time,10,Travel Cost,1,25,15,8,20,10,8,10,0,5,35,15,9,10,10,9,Travel Time,10,Waiting or Parking Time,10,Travel Cost,2,10,10,7,25,15,4,5,20,2,5,20,7,5,10,9,Travel Time,5,Waiting or Parking Time,10,Travel Cost,7,10,20,4,10,5,3,35,15,6,25,0,10,15,0,6,Travel Time,10,Waiting or Parking Time,10,Travel Cost,10,20,20,2,5,10,8,35,5,10,5,10,8,45,0,2
2023-04-12 18:20:36,2023-04-12 18:25:48,IP Address,136.152.143.57,100,312,True,2023-04-12 18:25:49,R_3stNRH0oZDdR1ZM,,,,,37.8657,-122.2571,anonymous,EN,"Yes, I consent",Graduate student,Male,,White,,"Yes, employed on campus as a student",94704,"AC Transit,BART,Walk,Drive alone,Rideshare (ex: Uber, Lyft)",,"Rail (BART, Caltrain)",Walk,Walk,No,"Rail (BART, Caltrain)",Bus,Walk,Travel Time,45,Waiting or Parking Time,5,Travel Cost,1,15,15,7,30,5,7,20,0,4,25,20,4,20,10,3,Travel Time,40,Waiting or Parking Time,0,Travel Cost,2,30,5,6,45,5,6,15,20,7,10,20,8,20,15,2,Travel Time,20,Waiting or Parking Time,20,Travel Cost,8,20,10,3,10,0,2,20,20,5,25,10,1,30,15,1,Travel Time,25,Waiting or Parking Time,0,Travel Cost,5,40,10,5,30,20,6,5,10,8,40,10,4,30,15,2,Travel Time,40,Waiting or Parking Time,5,Travel Cost,5,20,5,1,10,0,3,5,10,5,30,0,2,10,15,8,Travel Time,5,Waiting or Parking Time,20,Travel Cost,5,30,10,4,20,15,4,5,20,8,30,5,9,30,20,5
2023-04-13 12:51:14,2023-04-13 12:53:19,IP Address,136.152.143.29,100,124,True,2023-04-13 12:53:20,R_1jDKtOKgaDqauTq,,,,,37.8657,-122.2571,anonymous,EN,"Yes, I consent",Graduate student,Female,,Asian,,"Yes, employed on campus as a student",94707,Bear Transit,,"Rail (BART, Caltrain)",Walk,Bike or Scooter,No,Walk,Walk,Walk,Travel Time,35,Waiting or Parking Time,0,Travel Cost,3,40,10,2,10,10,2,15,20,3,20,5,10,10,5,5,Travel Time,30,Waiting or Parking Time,10,Travel Cost,8,25,5,7,10,10,6,15,15,1,15,5,5,10,10,5,Travel Time,20,Waiting or Parking Time,15,Travel Cost,8,20,10,7,15,15,3,10,5,1,15,5,7,45,10,1,Travel Time,15,Waiting or Parking Time,20,Travel Cost,7,30,10,8,20,10,8,40,10,9,35,5,2,35,15,2,Travel Time,30,Waiting or Parking Time,10,Travel Cost,10,30,0,7,30,5,6,20,20,5,15,5,10,30,0,5,Travel Time,20,Waiting or Parking Time,15,Travel Cost,6,25,5,6,10,10,1,15,0,10,30,15,3,20,15,1
2023-04-13 14:35:37,2023-04-13 14:37:32,IP Address,136.152.143.23,100,115,True,2023-04-13 14:37:33,R_3iXqtZ1G3kr8g2C,,,,,37.8657,-122.2571,anonymous,EN,"Yes, I consent",Graduate student,Female,,White,,No,94618,"AC Transit,Walk,Carpool",,Walk,Walk,Walk,Yes,Walk,Walk,Walk,Travel Time,35,Waiting or Parking Time,10,Travel Cost,6,30,10,4,30,5,3,20,5,3,35,0,6,35,0,6,Travel Time,40,Waiting or Parking Time,5,Travel Cost,2,20,20,8,5,10,4,45,0,6,15,5,10,20,0,6,Travel Time,10,Waiting or Parking Time,0,Travel Cost,4,10,10,3,10,5,7,15,5,1,10,0,4,40,0,6,Travel Time,25,Waiting or Parking Time,5,Travel Cost,2,40,10,3,15,15,4,45,10,3,25,5,1,45,5,2,Travel Time,45,Waiting or Parking Time,0,Travel Cost,8,35,15,7,35,5,2,15,10,5,20,10,1,20,0,7,Travel Time,20,Waiting or Parking Time,20,Travel Cost,2,15,0,2,30,20,5,15,10,3,15,15,7,25,20,5
2023-04-13 14:34:16,2023-04-13 14:38:38,IP Address,136.152.143.61,100,261,True,2023-04-13 14:38:38,R_23UZ2poRBezZVWF,,,,,37.8657,-122.2571,anonymous,EN,"Yes, I consent",Graduate student,Female,,Asian,,"Yes, employed off campus",94530,"AC Transit,BART,Walk",,Walk,Bike or Scooter,Bus,Yes,Walk,"Rail (BART, Caltrain)",Bus,Travel Time,5,Waiting or Parking Time,5,Travel Cost,4,5,5,7,15,10,6,35,5,6,30,0,8,10,20,6,Travel Time,40,Waiting or Parking Time,10,Travel Cost,1,5,15,6,10,5,9,20,15,1,20,5,4,5,15,9,Travel Time,40,Waiting or Parking Time,0,Travel Cost,5,25,10,8,20,5,5,10,20,4,35,0,5,30,10,8,Travel Time,20,Waiting or Parking Time,0,Travel Cost,4,20,0,8,15,20,1,25,10,6,20,5,10,40,10,6,Travel Time,15,Waiting or Parking Time,15,Travel Cost,4,35,15,7,5,10,9,10,10,7,40,10,6,30,5,3,Travel Time,40,Waiting or Parking Time,5,Travel Cost,7,40,10,6,10,10,9,30,5,2,15,10,8,30,15,7
2023-04-13 14:34:59,2023-04-13 14:40:17,IP Address,172.59.128.35,100,318,True,2023-04-13 14:40:18,R_2VyXTSVy8n9sM2i,,,,,37.7794,-122.2178,anonymous,EN,"Yes, I consent",Graduate student,Female,,Asian,,"Yes, employed on campus as a student",94704,"AC Transit,Walk",,Rideshare,Bike or Scooter,Walk,No,Bus,Walk,Walk,Travel Time,40,Waiting or Parking Time,10,Travel Cost,2,10,0,9,15,0,10,20,0,5,10,10,8,10,5,1,Travel Time,25,Waiting or Parking Time,5,Travel Cost,1,20,10,5,45,0,2,25,10,7,10,0,7,25,10,7,Travel Time,5,Waiting or Parking Time,20,Travel Cost,4,40,0,5,35,15,6,20,20,2,25,5,1,10,10,1,Travel Time,20,Waiting or Parking Time,0,Travel Cost,4,15,5,1,20,5,3,25,20,7,35,10,8,5,5,8,Travel Time,5,Waiting or Parking Time,10,Travel Cost,4,5,20,6,35,5,5,20,20,5,40,0,4,10,15,1,Travel Time,5,Waiting or Parking Time,5,Travel Cost,8,35,10,10,15,0,4,40,10,8,40,10,5,10,10,1
2023-04-13 14:36:10,2023-04-13 14:41:54,IP Address,192.31.105.13,100,344,True,2023-04-13 14:41:55,R_12u1rrZu4vl44sw,,,,,37.8657,-122.2571,anonymous,EN,"Yes, I consent",Graduate student,Male,,Asian,,No,94131,"AC Transit,BART,Walk",,Bus,Walk,Walk,No,"Rail (BART, Caltrain)","Rail (BART, Caltrain)","Rail (BART, Caltrain)",Travel Time,35,Waiting or Parking Time,10,Travel Cost,5,35,0,2,30,5,8,40,10,8,45,10,5,20,10,10,Travel Time,15,Waiting or Parking Time,10,Travel Cost,2,15,10,6,15,0,10,45,5,3,35,0,7,10,10,4,Travel Time,30,Waiting or Parking Time,15,Travel Cost,2,45,5,3,5,20,8,25,20,2,5,10,7,20,15,6,Travel Time,20,Waiting or Parking Time,5,Travel Cost,10,20,20,1,15,15,4,10,10,8,30,0,5,30,0,5,Travel Time,45,Waiting or Parking Time,0,Travel Cost,3,20,20,8,25,10,2,35,10,3,35,10,5,15,15,1,Travel Time,35,Waiting or Parking Time,5,Travel Cost,9,40,10,4,45,5,8,20,5,8,15,20,7,30,10,10
2023-04-13 15:48:24,2023-04-13 15:51:15,IP Address,136.152.143.66,100,171,True,2023-04-13 15:51:16,R_e4CVQS6fwxFE2nT,,,,,37.8657,-122.2571,anonymous,EN,"Yes, I consent",Graduate student,Female,,White,,"Yes, employed on campus as a student",94704,"BART,Walk,Carpool",,Bus,Bus,Bus,No,"Rail (BART, Caltrain)","Rail (BART, Caltrain)",Walk,Travel Time,30,Waiting or Parking Time,10,Travel Cost,4,15,10,1,10,10,1,15,10,2,30,10,9,10,10,5,Travel Time,20,Waiting or Parking Time,5,Travel Cost,9,45,0,6,10,5,3,30,5,2,10,10,9,30,0,10,Travel Time,35,Waiting or Parking Time,10,Travel Cost,7,15,10,7,15,0,7,45,5,7,20,10,9,15,0,5,Travel Time,30,Waiting or Parking Time,20,Travel Cost,8,40,0,4,45,10,7,10,15,6,20,20,6,35,5,7,Travel Time,20,Waiting or Parking Time,15,Travel Cost,1,10,20,5,35,15,2,5,10,5,45,10,3,15,10,8,Travel Time,10,Waiting or Parking Time,10,Travel Cost,5,30,10,4,45,5,5,35,0,8,5,20,2,10,0,6
2023-04-13 18:03:25,2023-04-13 18:24:16,IP Address,73.15.7.114,100,1251,True,2023-04-13 18:24:17,R_2Y39J9Sd4LQjm8j,,,,,37.8657,-122.2571,anonymous,EN,"Yes, I consent",Graduate student,Male,,Asian,,No,94704,Walk,,"Rail (BART, Caltrain)","Rail (BART, Caltrain)","Rail (BART, Caltrain)",No,Bus,"Rail (BART, Caltrain)","Rail (BART, Caltrain)",Travel Time,25,Waiting or Parking Time,5,Travel Cost,6,30,10,8,10,20,7,15,15,6,45,5,8,45,5,8,Travel Time,30,Waiting or Parking Time,15,Travel Cost,3,25,10,1,35,0,7,35,5,7,45,10,1,20,20,8,Travel Time,20,Waiting or Parking Time,20,Travel Cost,7,30,10,3,25,15,6,15,0,8,35,0,2,30,20,1,Travel Time,20,Waiting or Parking Time,20,Travel Cost,4,40,0,9,5,5,2,30,0,6,10,5,4,40,0,5,Travel Time,20,Waiting or Parking Time,15,Travel Cost,9,35,15,8,10,0,7,10,15,7,30,5,7,10,15,9,Travel Time,25,Waiting or Parking Time,0,Travel Cost,4,25,15,1,5,10,10,40,10,9,35,5,10,30,15,1
2023-04-13 18:52:21,2023-04-13 18:54:31,IP Address,135.180.51.78,100,130,True,2023-04-13 18:54:32,R_3n0dsFySXfjoWaU,,,,,37.8637,-122.276,anonymous,EN,"Yes, I consent",Undergraduate student,Female,,White,,No,94704,"BART,Walk",,Walk,"Rail (BART, Caltrain)","Rail (BART, Caltrain)",Yes,"Rail (BART, Caltrain)","Rail (BART, Caltrain)",Walk,Travel Time,5,Waiting or Parking Time,15,Travel Cost,9,15,10,9,30,20,8,40,0,2,35,15,6,35,5,10,Travel Time,20,Waiting or Parking Time,0,Travel Cost,8,40,5,1,10,5,3,15,5,1,20,15,7,30,15,8,Travel Time,45,Waiting or Parking Time,10,Travel Cost,6,15,15,4,35,5,9,5,20,3,30,5,8,10,0,5,Travel Time,25,Waiting or Parking Time,20,Travel Cost,7,45,5,4,20,15,2,20,20,1,15,20,5,25,5,8,Travel Time,10,Waiting or Parking Time,0,Travel Cost,4,10,5,8,40,5,8,40,0,4,35,0,6,30,0,3,Travel Time,35,Waiting or Parking Time,15,Travel Cost,1,20,15,5,20,20,8,45,5,7,20,5,8,25,5,9
2023-04-14 09:49:16,2023-04-14 09:52:10,IP Address,73.158.16.28,100,174,True,2023-04-14 09:52:10,R_3EKhkyFZdpoDr58,,,,,37.8922,-122.2729,anonymous,EN,"Yes, I consent",Graduate student,Female,,White,,"Yes, employed off campus",94709,"AC Transit,Walk,Drive alone",,Walk,Walk,Walk,No,"Rail (BART, Caltrain)",Walk,Bike or Scooter,Travel Time,10,Waiting or Parking Time,20,Travel Cost,6,40,0,4,25,5,2,40,5,4,15,0,5,30,5,7,Travel Time,25,Waiting or Parking Time,5,Travel Cost,8,25,5,3,25,0,2,5,5,2,20,15,6,30,0,4,Travel Time,15,Waiting or Parking Time,5,Travel Cost,6,35,0,8,10,20,3,40,5,9,5,15,2,20,5,1,Travel Time,30,Waiting or Parking Time,10,Travel Cost,6,35,10,10,35,0,6,15,10,2,25,0,2,15,15,8,Travel Time,25,Waiting or Parking Time,10,Travel Cost,8,10,10,2,5,5,7,5,20,6,15,20,6,25,0,5,Travel Time,40,Waiting or Parking Time,0,Travel Cost,5,5,20,4,20,0,10,45,5,8,15,0,7,40,5,3
2023-04-14 15:47:44,2023-04-14 15:50:14,IP Address,192.184.140.116,100,149,True,2023-04-14 15:50:15,R_2THK9ne2u6aqyTf,,,,,37.8611,-122.2564,anonymous,EN,"Yes, I consent",Graduate student,Female,,White,,"Yes, employed off campus",94618,"AC Transit,Walk,Drive alone",,Bus,Walk,Drive,Yes,"Rail (BART, Caltrain)",Walk,Bus,Travel Time (min),50,Waiting or Parking Time (min),0,Travel Cost ($),0,20,0,0,12,5,2,30,0,6,20,0,5,15,15,9,Travel Time (min),30,Waiting or Parking Time (min),0,Travel Cost ($),0,15,0,0,12,15,6,12,12,6,10,15,3,5,20,15,Travel Time (min),50,Waiting or Parking Time (min),0,Travel Cost ($),0,25,0,0,5,20,3,20,12,3,5,7,10,20,5,9,Travel Time (min),35,Waiting or Parking Time (min),0,Travel Cost ($),0,40,0,0,12,20,1,5,0,5,10,5,9,5,12,10,Travel Time (min),20,Waiting or Parking Time (min),0,Travel Cost ($),0,45,0,0,35,7,3,15,10,3,20,0,4,25,20,9,Travel Time (min),55,Waiting or Parking Time (min),0,Travel Cost ($),0,40,0,0,5,5,3,5,5,8,15,7,6,5,15,15
2023-04-14 16:09:17,2023-04-14 16:12:16,IP Address,73.209.158.242,100,178,True,2023-04-14 16:12:16,R_1NnopVGGadvmXpt,,,,,41.8183,-87.6095,anonymous,EN,"Yes, I consent",Graduate student,Female,,Prefer not to say,,No,94706,"AC Transit,BART,Walk",,Bus,Walk,Bus,Yes,Walk,Bus,Bus,Travel Time (min),20,Waiting or Parking Time (min),0,Travel Cost ($),0,25,0,0,12,0,4,30,10,5,5,7,2,20,15,9,Travel Time (min),30,Waiting or Parking Time (min),0,Travel Cost ($),0,45,0,0,15,12,2,10,10,3,10,0,9,15,20,15,Travel Time (min),35,Waiting or Parking Time (min),0,Travel Cost ($),0,45,0,0,15,12,3,20,20,2,25,7,2,10,7,7,Travel Time (min),17,Waiting or Parking Time (min),0,Travel Cost ($),0,12,0,0,20,10,1,5,0,3,25,12,3,5,5,15,Travel Time (min),50,Waiting or Parking Time (min),0,Travel Cost ($),0,15,0,0,5,20,2,10,7,1,5,7,8,25,12,6,Travel Time (min),35,Waiting or Parking Time (min),0,Travel Cost ($),0,30,0,0,15,12,2,10,15,1,25,0,4,25,15,17
2023-04-14 16:33:46,2023-04-14 16:36:16,IP Address,174.194.199.41,100,150,True,2023-04-14 16:36:17,R_WlBLPsBtl1Xw4lb,,,,,37.342,-121.9049,anonymous,EN,"Yes, I consent",Graduate student,Male,,Black or African American,,No,94703,"AC Transit,BART,Walk,Personal bike,Drive alone",,Walk,Walk,Walk,Yes,Walk,"Rail (BART, Caltrain)","Rail (BART, Caltrain)",Travel Time (min),20,Waiting or Parking Time (min),0,Travel Cost ($),0,35,0,0,12,10,3,5,15,1,15,0,1,10,15,17,Travel Time (min),35,Waiting or Parking Time (min),0,Travel Cost ($),0,20,0,0,5,0,6,35,7,8,10,7,6,5,10,12,Travel Time (min),25,Waiting or Parking Time (min),0,Travel Cost ($),0,40,0,0,35,12,2,5,12,7,10,10,10,12,10,20,Travel Time (min),20,Waiting or Parking Time (min),0,Travel Cost ($),0,20,0,0,5,0,4,20,5,2,20,12,7,20,12,7,Travel Time (min),35,Waiting or Parking Time (min),0,Travel Cost ($),0,12,0,0,35,0,3,10,15,4,20,5,3,12,12,7,Travel Time (min),45,Waiting or Parking Time (min),0,Travel Cost ($),0,35,0,0,35,12,5,25,12,5,15,12,4,12,20,5
2023-04-14 17:03:29,2023-04-14 17:08:51,IP Address,192.184.171.109,100,321,True,2023-04-14 17:08:51,R_2Qz9HY7EsQk0cBE,,,,,37.8611,-122.2564,anonymous,EN,"Yes, I consent",Graduate student,Female,,White,,"Yes, employed off campus",94703,"AC Transit,Walk,Drive alone,Carpool",,Bus,Bus,Walk,No,Drive,Bus,Drive,Travel Time (min),50,Waiting or Parking Time (min),0,Travel Cost ($),0,20,0,0,5,5,5,35,12,3,25,20,8,15,15,8,Travel Time (min),40,Waiting or Parking Time (min),0,Travel Cost ($),0,35,0,0,10,10,2,12,15,4,25,15,8,15,20,10,Travel Time (min),20,Waiting or Parking Time (min),0,Travel Cost ($),0,25,0,0,20,12,5,35,5,8,12,10,8,15,7,9,Travel Time (min),25,Waiting or Parking Time (min),0,Travel Cost ($),0,30,0,0,20,12,6,15,20,7,12,12,1,10,10,9,Travel Time (min),50,Waiting or Parking Time (min),0,Travel Cost ($),0,35,0,0,15,0,6,20,7,3,10,12,2,20,20,17,Travel Time (min),35,Waiting or Parking Time (min),0,Travel Cost ($),0,25,0,0,20,15,1,20,20,4,25,10,1,20,15,17
2023-04-14 17:24:44,2023-04-14 17:28:49,IP Address,136.152.143.92,100,245,True,2023-04-14 17:28:49,R_2BzI2iXg3ChU7ik,,,,,37.8657,-122.2571,anonymous,EN,"Yes, I consent",Graduate student,Female,,White,,"Yes, employed on campus as a student",94705,"BART,Walk,Personal bike,Drive alone",,Walk,Walk,Walk,No,Drive,Bike or Scooter,Bike or Scooter,Travel Time (min),17,Waiting or Parking Time (min),0,Travel Cost ($),0,20,0,0,20,7,6,15,7,5,10,10,5,15,12,12,Travel Time (min),25,Waiting or Parking Time (min),0,Travel Cost ($),0,45,0,0,25,15,2,10,12,2,5,7,8,15,5,8,Travel Time (min),17,Waiting or Parking Time (min),0,Travel Cost ($),0,25,0,0,12,5,4,35,7,3,20,0,1,15,0,7,Travel Time (min),40,Waiting or Parking Time (min),0,Travel Cost ($),0,30,0,0,25,5,3,15,20,4,5,0,8,25,12,8,Travel Time (min),50,Waiting or Parking Time (min),0,Travel Cost ($),0,15,0,0,30,10,3,20,15,8,5,15,5,15,15,8,Travel Time (min),25,Waiting or Parking Time (min),0,Travel Cost ($),0,15,0,0,30,7,4,12,15,1,25,20,10,15,20,6
2023-04-11 17:44:34,2023-04-14 17:40:31,IP Address,67.170.237.123,100,258957,True,2023-04-14 17:40:32,R_1NfSJgoX0Oyt6Ig,,,,,37.8657,-122.2571,anonymous,EN,"Yes, I consent",Graduate student,Male,,Native Hawaiian or Pacific Islander,,No,94704,AC Transit,,Drive,Bus,Drive,No,Bike or Scooter,Bus,Drive,Travel Time,25,Waiting or Parking Time,20,Travel Cost,3,20,20,8,5,5,4,15,0,3,45,5,7,30,0,8,Travel Time,30,Waiting or Parking Time,5,Travel Cost,1,20,20,2,25,10,10,25,15,4,15,10,2,5,10,3,Travel Time,15,Waiting or Parking Time,5,Travel Cost,9,30,0,3,35,5,1,20,0,6,10,10,9,10,0,3,Travel Time,5,Waiting or Parking Time,20,Travel Cost,4,30,20,7,30,0,3,25,20,7,15,20,2,25,15,6,Travel Time,20,Waiting or Parking Time,15,Travel Cost,4,40,5,8,40,0,3,5,10,9,45,5,6,30,20,3,Travel Time,25,Waiting or Parking Time,15,Travel Cost,1,10,10,5,5,5,7,30,20,8,30,5,3,10,5,10
2023-04-14 18:18:49,2023-04-14 18:21:17,IP Address,107.122.81.57,100,147,True,2023-04-14 18:21:18,R_p9Nq98cS64aon17,,,,,37.7797,-122.4159,anonymous,EN,"Yes, I consent",Undergraduate student,Male,,"White,Hispanic or Latinx",,No,94720,"AC Transit,BART,Walk,Carpool",,Walk,Bus,Walk,No,Walk,"Rail (BART, Caltrain)","Rail (BART, Caltrain)",Travel Time (min),17,Waiting or Parking Time (min),0,Travel Cost ($),0,35,0,0,35,12,3,30,0,3,12,10,4,10,5,15,Travel Time (min),55,Waiting or Parking Time (min),0,Travel Cost ($),0,45,0,0,25,10,6,25,7,8,20,20,6,10,15,7,Travel Time (min),20,Waiting or Parking Time (min),0,Travel Cost ($),0,25,0,0,25,7,3,25,0,6,5,12,5,12,12,10,Travel Time (min),40,Waiting or Parking Time (min),0,Travel Cost ($),0,35,0,0,15,15,1,25,20,4,20,10,3,12,5,7,Travel Time (min),55,Waiting or Parking Time (min),0,Travel Cost ($),0,30,0,0,35,20,6,30,7,4,25,20,8,5,7,17,Travel Time (min),25,Waiting or Parking Time (min),0,Travel Cost ($),0,45,0,0,20,0,3,5,0,3,5,15,2,15,12,5
2023-04-14 18:21:44,2023-04-14 18:29:38,IP Address,99.124.154.188,100,473,True,2023-04-14 18:29:38,R_Ox4i0yzb57bolqh,,,,,37.7506,-122.4121,anonymous,EN,"Yes, I consent",Alumnus,Male,,White,,"Yes, employed off campus",,"BART,Walk,Personal bike,Shared micromobility (ex: Bay Wheels, Veo, Spin),Other (type below)",SFMTA,Bike or Scooter,Bike or Scooter,Walk,No,Bus,Bike or Scooter,Bike or Scooter,Travel Time (min),40,Waiting or Parking Time (min),0,Travel Cost ($),0,12,0,0,30,15,2,12,7,6,25,10,5,25,15,6,Travel Time (min),45,Waiting or Parking Time (min),0,Travel Cost ($),0,12,0,0,10,7,1,5,0,4,20,15,10,15,10,10,Travel Time (min),25,Waiting or Parking Time (min),0,Travel Cost ($),0,40,0,0,5,12,6,30,0,2,15,15,9,5,7,17,Travel Time (min),35,Waiting or Parking Time (min),0,Travel Cost ($),0,15,0,0,10,0,3,25,15,3,15,20,6,12,20,5,Travel Time (min),50,Waiting or Parking Time (min),0,Travel Cost ($),0,30,0,0,30,10,4,15,0,3,15,12,10,25,12,12,Travel Time (min),50,Waiting or Parking Time (min),0,Travel Cost ($),0,12,0,0,20,7,4,15,5,8,15,10,3,20,7,9
2023-04-14 18:26:35,2023-04-14 18:30:05,IP Address,73.189.114.74,100,209,True,2023-04-14 18:30:05,R_2OVeDXdaJDIEPoe,,,,,37.6736,-122.0944,anonymous,EN,"Yes, I consent",Alumnus,Male,,White,,"Yes, employed off campus",94546,"BART,Walk,Drive alone",,"Rail (BART, Caltrain)",Bus,Walk,No,"Rail (BART, Caltrain)",Bus,Bus,Travel Time (min),40,Waiting or Parking Time (min),0,Travel Cost ($),0,25,0,0,30,0,2,25,5,3,5,20,5,5,10,9,Travel Time (min),55,Waiting or Parking Time (min),0,Travel Cost ($),0,40,0,0,10,5,6,35,12,1,5,15,9,12,20,5,Travel Time (min),17,Waiting or Parking Time (min),0,Travel Cost ($),0,15,0,0,30,7,1,30,12,6,5,20,5,15,7,20,Travel Time (min),55,Waiting or Parking Time (min),0,Travel Cost ($),0,20,0,0,25,12,5,12,7,2,25,12,6,12,15,15,Travel Time (min),55,Waiting or Parking Time (min),0,Travel Cost ($),0,45,0,0,10,10,4,10,12,5,10,5,3,5,7,8,Travel Time (min),20,Waiting or Parking Time (min),0,Travel Cost ($),0,25,0,0,5,0,4,30,0,3,15,10,8,10,20,8
2023-04-14 18:29:05,2023-04-14 18:34:22,IP Address,172.59.128.223,100,316,True,2023-04-14 18:34:22,R_1eynd8jcaVTvvc4,,,,,37.7794,-122.2178,anonymous,EN,"Yes, I consent",Graduate student,Non-binary,,Other (type below),"Multi-racial ",No,94601,"Bear Transit,Walk,Drive alone,Rideshare (ex: Uber, Lyft)",,Walk,Drive,Walk,Not sure,"Rail (BART, Caltrain)","Rail (BART, Caltrain)","Rail (BART, Caltrain)",Travel Time (min),35,Waiting or Parking Time (min),0,Travel Cost ($),0,45,0,0,20,20,5,12,12,5,20,10,6,12,0,12,Travel Time (min),45,Waiting or Parking Time (min),0,Travel Cost ($),0,12,0,0,25,0,2,20,15,6,5,5,5,12,0,10,Travel Time (min),25,Waiting or Parking Time (min),0,Travel Cost ($),0,45,0,0,10,5,5,35,10,5,25,12,4,5,12,20,Travel Time (min),17,Waiting or Parking Time (min),0,Travel Cost ($),0,20,0,0,12,20,3,35,5,5,10,12,7,20,7,5,Travel Time (min),45,Waiting or Parking Time (min),0,Travel Cost ($),0,15,0,0,30,20,2,10,7,5,25,20,6,5,5,5,Travel Time (min),20,Waiting or Parking Time (min),0,Travel Cost ($),0,20,0,0,30,5,3,25,10,7,12,5,9,10,7,8
2023-04-14 18:39:18,2023-04-14 18:42:27,IP Address,71.198.40.93,100,189,True,2023-04-14 18:42:28,R_2dGeRtd2xxP2fhG,,,,,37.8487,-122.2209,anonymous,EN,"Yes, I consent",Graduate student,Female,,White,,"Yes, employed on campus as a student",94609,"AC Transit,Walk,Personal bike",,Bike or Scooter,Walk,Walk,No,Bike or Scooter,Walk,Bus,Travel Time (min),35,Waiting or Parking Time (min),0,Travel Cost ($),0,12,0,0,5,0,3,12,15,6,12,5,7,10,15,10,Travel Time (min),17,Waiting or Parking Time (min),0,Travel Cost ($),0,12,0,0,5,20,6,10,7,5,15,0,10,12,20,17,Travel Time (min),20,Waiting or Parking Time (min),0,Travel Cost ($),0,30,0,0,30,7,6,15,20,7,5,10,2,5,7,8,Travel Time (min),35,Waiting or Parking Time (min),0,Travel Cost ($),0,12,0,0,20,20,2,25,12,3,20,15,2,25,0,8,Travel Time (min),35,Waiting or Parking Time (min),0,Travel Cost ($),0,30,0,0,15,20,4,30,10,5,20,20,5,25,12,15,Travel Time (min),55,Waiting or Parking Time (min),0,Travel Cost ($),0,45,0,0,5,0,6,30,12,7,25,5,8,10,20,9
